,Student ID,student_name_x,gender_x,grade_x,school_name_x,reading_score_x,math_score_x,student_name_y,gender_y,grade_y,school_name_y,reading_score_y,math_score_y
11062,16531,Shannon Tran,F,9th,Cabrera High School,82,71,Shannon Tran,F,9th,Cabrera High School,82,71
11063,16532,Kyle Irwin,M,10th,Cabrera High School,92,83,Kyle Irwin,M,10th,Cabrera High School,92,83
11064,16533,Ronald Berry DVM,M,10th,Cabrera High School,85,90,Ronald Berry DVM,M,10th,Cabrera High School,85,90
11065,16534,Danielle Williams,F,10th,Cabrera High School,83,90,Danielle Williams,F,10th,Cabrera High School,83,90
11066,16535,Mary Carson,F,9th,Cabrera High School,75,89,Mary Carson,F,9th,Cabrera High School,75,89
11067,16536,Sharon Dean,F,11th,Cabrera High School,82,78,Sharon Dean,F,11th,Cabrera High School,82,78
11068,16537,David Becker,M,9th,Cabrera High School,99,82,David Becker,M,9th,Cabrera High School,99,82
11069,16538,Debra Quinn,F,9th,Cabrera High School,73,98,Debra Quinn,F,9th,Cabrera High School,73,98
11070,16539,Sabrina Johnston,F,11th,Cabrera High School,93,77,Sabrina Johnston,F,11th,Cabrera High School,93,77
11071,16540,Eric Carroll,M,11th,Cabrera High School,79,98,Eric Carroll,M,11th,Cabrera High School,79,98
11072,16541,Louis Franco,M,12th,Cabrera High School,90,89,Louis Franco,M,12th,Cabrera High School,90,89
11073,16542,Lindsay Long,F,9th,Cabrera High School,95,99,Lindsay Long,F,9th,Cabrera High School,95,99
11074,16543,Amanda Baker,F,9th,Cabrera High School,80,89,Amanda Baker,F,9th,Cabrera High School,80,89
11075,16544,Raymond Riley,M,11th,Cabrera High School,76,93,Raymond Riley,M,11th,Cabrera High School,76,93
11076,16545,Bianca Hernandez,F,11th,Cabrera High School,72,95,Bianca Hernandez,F,11th,Cabrera High School,72,95
11077,16546,Nicholas Gould,M,9th,Cabrera High School,95,98,Nicholas Gould,M,9th,Cabrera High School,95,98
11078,16547,Jonathan King,M,10th,Cabrera High School,93,75,Jonathan King,M,10th,Cabrera High School,93,75
11079,16548,Nancy Jordan,F,10th,Cabrera High School,87,88,Nancy Jordan,F,10th,Cabrera High School,87,88
11080,16549,Keith Santos,M,10th,Cabrera High School,87,97,Keith Santos,M,10th,Cabrera High School,87,97
11081,16550,Stephanie Gonzalez,F,10th,Cabrera High School,97,89,Stephanie Gonzalez,F,10th,Cabrera High School,97,89
11082,16551,Bethany Davis,F,12th,Cabrera High School,79,73,Bethany Davis,F,12th,Cabrera High School,79,73
11083,16553,Michael Shaw,M,12th,Cabrera High School,76,79,Michael Shaw,M,12th,Cabrera High School,76,79
11084,16554,Kimberly Bell,F,9th,Cabrera High School,77,91,Kimberly Bell,F,9th,Cabrera High School,77,91
11085,16555,Mrs. Amanda Cook,F,12th,Cabrera High School,92,79,Mrs. Amanda Cook,F,12th,Cabrera High School,92,79
11086,16556,Christine Ortiz,F,9th,Cabrera High School,90,76,Christine Ortiz,F,9th,Cabrera High School,90,76
11087,16557,Ryan Wilson,M,10th,Cabrera High School,87,86,Ryan Wilson,M,10th,Cabrera High School,87,86
11088,16558,William Fisher,M,9th,Cabrera High School,80,76,William Fisher,M,9th,Cabrera High School,80,76
11089,16559,Natalie Contreras,F,11th,Cabrera High School,74,90,Natalie Contreras,F,11th,Cabrera High School,74,90
11090,16560,Michael Cruz,M,9th,Cabrera High School,84,74,Michael Cruz,M,9th,Cabrera High School,84,74
11091,16561,Scott Butler,M,11th,Cabrera High School,98,98,Scott Butler,M,11th,Cabrera High School,98,98
11092,16562,Emily Camacho,F,11th,Cabrera High School,74,75,Emily Camacho,F,11th,Cabrera High School,74,75
11093,16563,Jeffrey Wagner,M,11th,Cabrera High School,70,97,Jeffrey Wagner,M,11th,Cabrera High School,70,97
11094,16564,Lisa Anderson,F,12th,Cabrera High School,91,91,Lisa Anderson,F,12th,Cabrera High School,91,91
11095,16565,Matthew Grant,M,9th,Cabrera High School,77,88,Matthew Grant,M,9th,Cabrera High School,77,88
11096,16566,Briana Nguyen,F,12th,Cabrera High School,95,88,Briana Nguyen,F,12th,Cabrera High School,95,88
11097,16567,Erik Barron,M,11th,Cabrera High School,99,98,Erik Barron,M,11th,Cabrera High School,99,98
11098,16569,Stacy Walton,F,11th,Cabrera High School,80,79,Stacy Walton,F,11th,Cabrera High School,80,79
11099,16570,Gina Archer,F,9th,Cabrera High School,89,73,Gina Archer,F,9th,Cabrera High School,89,73
11100,16571,Loretta Woods,F,10th,Cabrera High School,71,99,Loretta Woods,F,10th,Cabrera High School,71,99
11101,16572,James Ruiz,M,10th,Cabrera High School,97,70,James Ruiz,M,10th,Cabrera High School,97,70
11102,16573,Ashley Shelton,F,11th,Cabrera High School,73,78,Ashley Shelton,F,11th,Cabrera High School,73,78
11103,16575,Kimberly Reyes,F,9th,Cabrera High School,75,92,Kimberly Reyes,F,9th,Cabrera High School,75,92
11104,16576,Sarah Mitchell,F,11th,Cabrera High School,71,75,Sarah Mitchell,F,11th,Cabrera High School,71,75
11105,16577,Luis Meyer,M,9th,Cabrera High School,83,94,Luis Meyer,M,9th,Cabrera High School,83,94
11106,16578,James Johnson,M,10th,Cabrera High School,99,95,James Johnson,M,10th,Cabrera High School,99,95
11107,16579,Brian Zavala,M,10th,Cabrera High School,79,94,Brian Zavala,M,10th,Cabrera High School,79,94
11108,16580,Veronica Lopez,F,10th,Cabrera High School,96,94,Veronica Lopez,F,10th,Cabrera High School,96,94
11109,16581,Katherine Johnson,F,11th,Cabrera High School,87,97,Katherine Johnson,F,11th,Cabrera High School,87,97
11110,16582,Elizabeth Moyer,F,9th,Cabrera High School,71,75,Elizabeth Moyer,F,9th,Cabrera High School,71,75
11111,16583,Peter Ramirez,M,10th,Cabrera High School,95,74,Peter Ramirez,M,10th,Cabrera High School,95,74
11112,16584,Alicia Gonzales,F,10th,Cabrera High School,82,88,Alicia Gonzales,F,10th,Cabrera High School,82,88
11113,16585,Natalie Sanders,F,9th,Cabrera High School,77,88,Natalie Sanders,F,9th,Cabrera High School,77,88
11114,16587,Ryan Vincent,M,9th,Cabrera High School,74,90,Ryan Vincent,M,9th,Cabrera High School,74,90
11115,16588,Sarah Barrera,F,10th,Cabrera High School,86,90,Sarah Barrera,F,10th,Cabrera High School,86,90
11116,16591,Sherry Hicks,F,11th,Cabrera High School,72,83,Sherry Hicks,F,11th,Cabrera High School,72,83
11117,16592,Ryan Macias,M,11th,Cabrera High School,95,98,Ryan Macias,M,11th,Cabrera High School,95,98
11118,16593,Heidi Grant,F,12th,Cabrera High School,99,85,Heidi Grant,F,12th,Cabrera High School,99,85
11119,16594,Frank Washington,M,11th,Cabrera High School,88,95,Frank Washington,M,11th,Cabrera High School,88,95
11120,16595,Deborah Galvan,F,10th,Cabrera High School,95,89,Deborah Galvan,F,10th,Cabrera High School,95,89
11121,16596,Roger Clark,M,10th,Cabrera High School,93,93,Roger Clark,M,10th,Cabrera High School,93,93
11122,16597,Andrew Meyer,M,11th,Cabrera High School,99,78,Andrew Meyer,M,11th,Cabrera High School,99,78
11123,16598,Derek Martin,M,9th,Cabrera High School,99,97,Derek Martin,M,9th,Cabrera High School,99,97
11124,16599,Gina Warren,F,11th,Cabrera High School,80,77,Gina Warren,F,11th,Cabrera High School,80,77
11125,16601,David Gonzales,M,10th,Cabrera High School,76,99,David Gonzales,M,10th,Cabrera High School,76,99
11126,16602,Shannon Hardy,F,12th,Cabrera High School,91,84,Shannon Hardy,F,12th,Cabrera High School,91,84
11127,16603,Shannon Caldwell,M,9th,Cabrera High School,85,90,Shannon Caldwell,M,9th,Cabrera High School,85,90
11128,16604,Brandon Brown,M,9th,Cabrera High School,78,77,Brandon Brown,M,9th,Cabrera High School,78,77
11129,16605,Catherine Weaver,F,11th,Cabrera High School,83,72,Catherine Weaver,F,11th,Cabrera High School,83,72
11130,16606,Bryan Brown,M,10th,Cabrera High School,79,85,Bryan Brown,M,10th,Cabrera High School,79,85
11131,16607,Joseph Compton,M,11th,Cabrera High School,72,85,Joseph Compton,M,11th,Cabrera High School,72,85
11132,16608,Kim Cook,F,11th,Cabrera High School,79,89,Kim Cook,F,11th,Cabrera High School,79,89
11133,16610,Dr. Monica Gonzalez,F,9th,Cabrera High School,82,82,Dr. Monica Gonzalez,F,9th,Cabrera High School,82,82
11134,16611,Barbara Ware,F,11th,Cabrera High School,71,82,Barbara Ware,F,11th,Cabrera High School,71,82
11135,16612,Jessica Castaneda,F,12th,Cabrera High School,75,86,Jessica Castaneda,F,12th,Cabrera High School,75,86
11136,16613,Kim Vazquez,F,9th,Cabrera High School,87,93,Kim Vazquez,F,9th,Cabrera High School,87,93
11137,16614,Marcia Lewis,F,12th,Cabrera High School,71,90,Marcia Lewis,F,12th,Cabrera High School,71,90
11138,16615,Steve Vaughan,M,9th,Cabrera High School,97,81,Steve Vaughan,M,9th,Cabrera High School,97,81
11139,16616,Joshua Carter,M,12th,Cabrera High School,71,84,Joshua Carter,M,12th,Cabrera High School,71,84
11140,16617,Heather Martinez,F,11th,Cabrera High School,82,91,Heather Martinez,F,11th,Cabrera High School,82,91
11141,16618,Amanda Sanders,F,9th,Cabrera High School,72,71,Amanda Sanders,F,9th,Cabrera High School,72,71
11142,16619,Jeremy Maxwell,M,11th,Cabrera High School,79,80,Jeremy Maxwell,M,11th,Cabrera High School,79,80
11143,16620,Susan Smith,F,11th,Cabrera High School,96,82,Susan Smith,F,11th,Cabrera High School,96,82
11144,16621,Alexandra Lopez,F,11th,Cabrera High School,83,74,Alexandra Lopez,F,11th,Cabrera High School,83,74
11145,16622,Kaitlyn Mosley,F,12th,Cabrera High School,70,90,Kaitlyn Mosley,F,12th,Cabrera High School,70,90
11146,16623,Katherine Gonzalez,F,11th,Cabrera High School,79,95,Katherine Gonzalez,F,11th,Cabrera High School,79,95
11147,16624,Roger Smith,M,12th,Cabrera High School,99,96,Roger Smith,M,12th,Cabrera High School,99,96
11148,16625,Tiffany Lindsey,F,10th,Cabrera High School,89,70,Tiffany Lindsey,F,10th,Cabrera High School,89,70
11149,16626,Angela Chavez,F,9th,Cabrera High School,73,86,Angela Chavez,F,9th,Cabrera High School,73,86
11150,16627,Gavin Guerra,M,9th,Cabrera High School,70,72,Gavin Guerra,M,9th,Cabrera High School,70,72
11151,16628,Dan Phillips,M,12th,Cabrera High School,89,99,Dan Phillips,M,12th,Cabrera High School,89,99
11152,16629,Amy Holmes,F,9th,Cabrera High School,71,90,Amy Holmes,F,9th,Cabrera High School,71,90
11153,16630,Chad Gallagher,M,12th,Cabrera High School,92,79,Chad Gallagher,M,12th,Cabrera High School,92,79
11154,16631,Tyler Wilson,M,11th,Cabrera High School,85,72,Tyler Wilson,M,11th,Cabrera High School,85,72
11155,16632,Scott Barnett,M,11th,Cabrera High School,82,83,Scott Barnett,M,11th,Cabrera High School,82,83
11156,16633,Miss Jennifer Moore,F,9th,Cabrera High School,93,86,Miss Jennifer Moore,F,9th,Cabrera High School,93,86
11157,16634,Jacqueline Haney,F,11th,Cabrera High School,91,89,Jacqueline Haney,F,11th,Cabrera High School,91,89
11158,16635,Linda Hill,F,11th,Cabrera High School,82,85,Linda Hill,F,11th,Cabrera High School,82,85
11159,16636,Heather Ramirez,F,12th,Cabrera High School,75,74,Heather Ramirez,F,12th,Cabrera High School,75,74
11160,16637,Bobby Bailey,M,9th,Cabrera High School,90,87,Bobby Bailey,M,9th,Cabrera High School,90,87
11161,16638,Justin Sanchez,M,11th,Cabrera High School,98,70,Justin Sanchez,M,11th,Cabrera High School,98,70
11162,16639,Briana Williams,F,12th,Cabrera High School,74,71,Briana Williams,F,12th,Cabrera High School,74,71
11163,16640,Jennifer Wallace,F,11th,Cabrera High School,87,95,Jennifer Wallace,F,11th,Cabrera High School,87,95
11164,16641,Crystal Fisher,F,9th,Cabrera High School,80,94,Crystal Fisher,F,9th,Cabrera High School,80,94
11165,16642,Laura Baxter,F,9th,Cabrera High School,85,84,Laura Baxter,F,9th,Cabrera High School,85,84
11166,16643,Terry Richardson,M,10th,Cabrera High School,92,91,Terry Richardson,M,10th,Cabrera High School,92,91
11167,16644,Elizabeth Wilson,F,10th,Cabrera High School,81,83,Elizabeth Wilson,F,10th,Cabrera High School,81,83
11168,16645,Franklin Randolph,M,10th,Cabrera High School,91,82,Franklin Randolph,M,10th,Cabrera High School,91,82
11169,16646,Victor Coleman,M,9th,Cabrera High School,90,75,Victor Coleman,M,9th,Cabrera High School,90,75
11170,16647,Caleb Fuentes,M,9th,Cabrera High School,74,75,Caleb Fuentes,M,9th,Cabrera High School,74,75
11171,16648,Sheila Mccullough,F,9th,Cabrera High School,79,70,Sheila Mccullough,F,9th,Cabrera High School,79,70
11172,16649,Diana Weber,F,11th,Cabrera High School,83,75,Diana Weber,F,11th,Cabrera High School,83,75
11173,16650,Tamara Romero,F,12th,Cabrera High School,96,71,Tamara Romero,F,12th,Cabrera High School,96,71
11174,16651,Brandy Munoz,F,12th,Cabrera High School,89,72,Brandy Munoz,F,12th,Cabrera High School,89,72
11175,16652,Amanda Gomez,F,9th,Cabrera High School,87,77,Amanda Gomez,F,9th,Cabrera High School,87,77
11176,16653,Jennifer Craig,F,11th,Cabrera High School,89,91,Jennifer Craig,F,11th,Cabrera High School,89,91
11177,16654,Sarah Romero,F,10th,Cabrera High School,73,98,Sarah Romero,F,10th,Cabrera High School,73,98
11178,16655,Patrick Thomas,M,12th,Cabrera High School,92,93,Patrick Thomas,M,12th,Cabrera High School,92,93
11179,16656,Alicia Davis,F,12th,Cabrera High School,98,92,Alicia Davis,F,12th,Cabrera High School,98,92
11180,16657,Ashley Hall,F,11th,Cabrera High School,81,72,Ashley Hall,F,11th,Cabrera High School,81,72
11181,16658,Donna Camacho,F,10th,Cabrera High School,70,96,Donna Camacho,F,10th,Cabrera High School,70,96
11182,16659,Elizabeth Hicks,F,10th,Cabrera High School,81,98,Elizabeth Hicks,F,10th,Cabrera High School,81,98
11183,16661,Mark Torres,M,9th,Cabrera High School,92,82,Mark Torres,M,9th,Cabrera High School,92,82
11184,16663,Timothy Carr,M,10th,Cabrera High School,92,93,Timothy Carr,M,10th,Cabrera High School,92,93
11185,16664,Angela Smith,F,9th,Cabrera High School,74,79,Angela Smith,F,9th,Cabrera High School,74,79
11186,16665,Crystal Watson DVM,F,12th,Cabrera High School,82,80,Crystal Watson DVM,F,12th,Cabrera High School,82,80
11187,16666,John Mathews,M,10th,Cabrera High School,70,85,John Mathews,M,10th,Cabrera High School,70,85
11188,16667,Robert Williams,M,10th,Cabrera High School,83,77,Robert Williams,M,10th,Cabrera High School,83,77
11189,16668,Sean George,M,11th,Cabrera High School,70,88,Sean George,M,11th,Cabrera High School,70,88
11190,16669,Nicole Wilkinson,F,12th,Cabrera High School,86,98,Nicole Wilkinson,F,12th,Cabrera High School,86,98
11191,16670,Christian Lee,M,10th,Cabrera High School,71,85,Christian Lee,M,10th,Cabrera High School,71,85
11192,16671,Justin Erickson,M,12th,Cabrera High School,83,99,Justin Erickson,M,12th,Cabrera High School,83,99
11193,16672,Angel Morris,M,11th,Cabrera High School,99,96,Angel Morris,M,11th,Cabrera High School,99,96
11194,16673,Heather Reynolds,F,12th,Cabrera High School,86,90,Heather Reynolds,F,12th,Cabrera High School,86,90
11195,16674,Brent Nguyen,M,9th,Cabrera High School,90,99,Brent Nguyen,M,9th,Cabrera High School,90,99
11196,16676,Daniel Dunn,M,12th,Cabrera High School,71,76,Daniel Dunn,M,12th,Cabrera High School,71,76
11197,16677,Joy Harper,F,12th,Cabrera High School,75,82,Joy Harper,F,12th,Cabrera High School,75,82
11198,16678,Mark Kennedy,M,9th,Cabrera High School,84,85,Mark Kennedy,M,9th,Cabrera High School,84,85
11199,16679,Carly Good,F,9th,Cabrera High School,98,76,Carly Good,F,9th,Cabrera High School,98,76
11200,16680,Kent Bolton,M,11th,Cabrera High School,72,98,Kent Bolton,M,11th,Cabrera High School,72,98
11201,16681,Amanda Walker,F,10th,Cabrera High School,95,99,Amanda Walker,F,10th,Cabrera High School,95,99
11202,16682,Sabrina Allen,F,11th,Cabrera High School,99,93,Sabrina Allen,F,11th,Cabrera High School,99,93
11203,16683,Bradley Flores,M,11th,Cabrera High School,72,96,Bradley Flores,M,11th,Cabrera High School,72,96
11204,16686,Laura Horton,F,11th,Cabrera High School,93,88,Laura Horton,F,11th,Cabrera High School,93,88
11205,16687,Jacqueline Bolton,F,12th,Cabrera High School,71,71,Jacqueline Bolton,F,12th,Cabrera High School,71,71
11206,16688,Stacey Tyler,F,11th,Cabrera High School,73,72,Stacey Tyler,F,11th,Cabrera High School,73,72
11207,16689,Heather Boyd,F,11th,Cabrera High School,88,88,Heather Boyd,F,11th,Cabrera High School,88,88
11208,16690,Brianna Martinez,F,10th,Cabrera High School,84,82,Brianna Martinez,F,10th,Cabrera High School,84,82
11209,16691,Daniel Small,M,12th,Cabrera High School,90,76,Daniel Small,M,12th,Cabrera High School,90,76
11210,16692,Laura Mckinney,F,12th,Cabrera High School,85,88,Laura Mckinney,F,12th,Cabrera High School,85,88
11211,16693,Kelly Brown,F,10th,Cabrera High School,98,95,Kelly Brown,F,10th,Cabrera High School,98,95
11212,16694,Jon Hall,M,11th,Cabrera High School,84,89,Jon Hall,M,11th,Cabrera High School,84,89
11213,16696,Kevin Smith,M,11th,Cabrera High School,71,97,Kevin Smith,M,11th,Cabrera High School,71,97
11214,16697,Jennifer Santos,F,9th,Cabrera High School,97,96,Jennifer Santos,F,9th,Cabrera High School,97,96
11215,16698,Adam Rasmussen,M,11th,Cabrera High School,90,90,Adam Rasmussen,M,11th,Cabrera High School,90,90
11216,16699,Susan Cameron,F,10th,Cabrera High School,83,86,Susan Cameron,F,10th,Cabrera High School,83,86
11217,16701,Tammy Shannon,F,12th,Cabrera High School,97,94,Tammy Shannon,F,12th,Cabrera High School,97,94
11218,16702,Cameron Spears,M,12th,Cabrera High School,72,89,Cameron Spears,M,12th,Cabrera High School,72,89
11219,16703,Brandon Walker,M,12th,Cabrera High School,70,85,Brandon Walker,M,12th,Cabrera High School,70,85
11220,16704,Kara Middleton,F,9th,Cabrera High School,96,74,Kara Middleton,F,9th,Cabrera High School,96,74
11221,16705,Christian Murphy,M,11th,Cabrera High School,90,86,Christian Murphy,M,11th,Cabrera High School,90,86
11222,16706,Erica Schmidt,F,9th,Cabrera High School,89,81,Erica Schmidt,F,9th,Cabrera High School,89,81
11223,16707,Diane Francis,F,12th,Cabrera High School,79,94,Diane Francis,F,12th,Cabrera High School,79,94
11224,16708,Jose Kim,M,10th,Cabrera High School,72,79,Jose Kim,M,10th,Cabrera High School,72,79
11225,16709,Jonathan Mitchell,M,10th,Cabrera High School,94,84,Jonathan Mitchell,M,10th,Cabrera High School,94,84
11226,16710,Jason Thomas,M,12th,Cabrera High School,93,84,Jason Thomas,M,12th,Cabrera High School,93,84
11227,16711,Michael Lee,M,10th,Cabrera High School,90,79,Michael Lee,M,10th,Cabrera High School,90,79
11228,16712,Paul Holden,M,9th,Cabrera High School,95,90,Paul Holden,M,9th,Cabrera High School,95,90
11229,16713,Sarah Sanders,F,12th,Cabrera High School,70,73,Sarah Sanders,F,12th,Cabrera High School,70,73
11230,16714,Michelle Gonzales,F,9th,Cabrera High School,86,88,Michelle Gonzales,F,9th,Cabrera High School,86,88
11231,16715,Emily Wagner,F,10th,Cabrera High School,93,73,Emily Wagner,F,10th,Cabrera High School,93,73
11232,16716,Megan Dean,F,9th,Cabrera High School,82,70,Megan Dean,F,9th,Cabrera High School,82,70
11233,16717,Jennifer Kennedy,F,11th,Cabrera High School,85,90,Jennifer Kennedy,F,11th,Cabrera High School,85,90
11234,16718,Stephen Thompson,M,10th,Cabrera High School,83,71,Stephen Thompson,M,10th,Cabrera High School,83,71
11235,16720,Connie Wells,F,10th,Cabrera High School,79,98,Connie Wells,F,10th,Cabrera High School,79,98
11236,16721,Amanda Zhang,F,11th,Cabrera High School,73,78,Amanda Zhang,F,11th,Cabrera High School,73,78
11237,16722,Angela Kennedy,F,12th,Cabrera High School,95,88,Angela Kennedy,F,12th,Cabrera High School,95,88
11238,16723,Dana Kemp,F,12th,Cabrera High School,87,82,Dana Kemp,F,12th,Cabrera High School,87,82
11239,16724,Joseph Rose,M,12th,Cabrera High School,71,91,Joseph Rose,M,12th,Cabrera High School,71,91
11240,16725,Laura Meza,F,11th,Cabrera High School,93,97,Laura Meza,F,11th,Cabrera High School,93,97
11241,16726,Amy Fletcher,F,9th,Cabrera High School,94,84,Amy Fletcher,F,9th,Cabrera High School,94,84
11242,16727,Jonathan Gonzalez,M,10th,Cabrera High School,74,74,Jonathan Gonzalez,M,10th,Cabrera High School,74,74
